"inst_id","name","club","metric"
"I4210100457","Samara University","club1","n_publication"
"I4210100477","University of Kolwezi","club1","n_publication"
"I4210100769","Kenya Highlands University","club1","n_publication"
"I4210101443","Arrupe Jesuit University","club1","n_publication"
"I4210101494","Wolaita Sodo University","club1","n_publication"
"I4210101907","Lilongwe University of Agriculture and Natural Resources","club1","n_publication"
"I4210102036","Technical University of Angola","club1","n_publication"
"I4210102129","University of El Imam El Mahdi","club1","n_publication"
"I4210102205","École Supérieure des Télécommunications","club1","n_publication"
"I4210102508","École Supérieure Multinationale des Télécommunications","club1","n_publication"
"I4210102561","Groupe AFI","club1","n_publication"
"I4210102760","Dhow Countries Music Academy","club1","n_publication"
"I4210102998","Rongo University","club1","n_publication"
"I4210103036","Open Window School of Visual Communication","club1","n_publication"
"I4210103367","Catholic University of Madagascar","club1","n_publication"
"I4210103375","Tissemsilt University","club1","n_publication"
"I4210103479","Higher Institute of Mining, Industry and Geology","club1","n_publication"
"I4210104004","Institut supérieur de la Magistrature","club1","n_publication"
"I4210104141","Université des Grands Lacs","club1","n_publication"
"I4210104267","Da Vinci Institute","club1","n_publication"
"I4210104488","University of Kamina","club1","n_publication"
"I4210104797","Université de Fianarantsoa","club1","n_publication"
"I4210105102","Higher Institute of Social Service","club1","n_publication"
"I4210105111","Groupe Institut des Hautes Études Économiques et Sociales","club1","n_publication"
"I4210105117","Institut Supérieur de Technique Médicale","club1","n_publication"
"I4210105134","Universidade Gregório Semedo","club1","n_publication"
"I4210105489","Higher Institute of Islamic Studies","club1","n_publication"
"I4210105638","École Supérieure de Design et des Arts Visuels","club1","n_publication"
"I4210105732","Royal Centre for Remote Sensing","club1","n_publication"
"I4210105844","Islamic University of Niger","club1","n_publication"
"I4210105945","Universidade Óscar Ribas","club1","n_publication"
"I4210106046","École Supérieure des Études Administratives et Commerciales","club1","n_publication"
"I4210106126","Université des Sciences de la Santé","club1","n_publication"
"I4210106316","Jazeera University","club1","n_publication"
"I4210106600","Kibabii University","club1","n_publication"
"I4210106624","École Nationale d'Ingénieurs de Gabès","club1","n_publication"
"I4210106625","National Institute of Transport","club1","n_publication"
"I4210106663","International University of Rabat","club1","n_publication"
"I4210106700","Université IBN Khaldoun Tiaret","club1","n_publication"
"I4210106700","Université IBN Khaldoun Tiaret","club1","n_publication"
"I4210106700","Université Ibn Khaldoun","club1","n_publication"
"I4210106700","Université Ibn Khaldoun","club1","n_publication"
"I4210106992","Lancaster University Ghana","club1","n_publication"
"I4210107086","University of Algiers 3","club1","n_publication"
"I4210107103","Wesley University","club1","n_publication"
"I4210107488","International Institute for Water and Environmental Engineering","club1","n_publication"
"I4210107656","University of the Sacred Heart Gulu","club1","n_publication"
"I4210107806","École Nationale de Management et de l'Administration de la Santé","club1","n_publication"
"I4210108070","Aga Khan University Nairobi","club1","n_publication"
"I4210108110","Mohamed I University","club1","n_publication"
"I4210108361","Université Général Lansana Conté","club1","n_publication"
"I4210108437","Blue Nile University","club1","n_publication"
"I4210108597","International School of Dakar","club1","n_publication"
"I4210108776","École des Cadres","club1","n_publication"
"I4210109391","Sa'adu Zungur University","club1","n_publication"
"I4210109399","Kotebe University of Education","club1","n_publication"
"I4210109517","Kigali Independent University","club1","n_publication"
"I4210109780","Institut Privé de Gestion Institut Supérieur de Technologie Industrielle","club1","n_publication"
"I4210109889","École Normale Supérieure - Marrakech","club1","n_publication"
"I4210110003","Hormuud University","club1","n_publication"
"I4210110082","École Nationale Polytechnique d'Oran","club1","n_publication"
"I4210110204","Evelyn Hone College","club1","n_publication"
"I4210110229","Plasma University","club1","n_publication"
"I4210110361","Mogadishu University","club1","n_publication"
"I4210110579","Institut Africain d'Informatique","club1","n_publication"
"I4210110684","African Bible University","club1","n_publication"
"I4210110695","Université Tunis Carthage","club1","n_publication"
"I4210110735","Institut des Hautes Études Bancaires et Financières","club1","n_publication"
"I4210110768","Egyptian College of Critical Care Physicians","club1","n_publication"
"I4210110797","DMI St. Eugene University","club1","n_publication"
"I4210110911","Institut Supérieur du Génie Appliqué","club1","n_publication"
"I4210111056","École de Formation aux Carrières de Santé","club1","n_publication"
"I4210111338","Institut Supérieur de Biotechnologie de Sfax","club1","n_publication"
"I4210111441","Botswana Open University","club1","n_publication"
"I4210111803","Machakos School","club1","n_publication"
"I4210112095","Université des Sciences, des Techniques et des Technologies de Bamako","club1","n_publication"
"I4210112258","Institute of Legal Practice and Development","club1","n_publication"
"I4210112335","École Supérieure Privée d'Ingénierie et de Technologies","club1","n_publication"
"I4210112489","William V. S. Tubman University","club1","n_publication"
"I4210112794","Institut des Hautes Études de Tunis","club1","n_publication"
"I4210112864","Infonet College","club1","n_publication"
"I4210112994","University of Bangui","club1","n_publication"
"I4210113095","École Marocaine des Sciences de l'Ingénieur","club1","n_publication"
"I4210113163","Université Euro-Afrique","club1","n_publication"
"I4210113241","African Methodist Episcopal University","club1","n_publication"
"I4210113278","École Supérieure de Communication et de Publicité","club1","n_publication"
"I4210113643","The Federal Polytechnic, Ado-Ekiti","club1","n_publication"
"I4210113655","Université de Parakou","club1","n_publication"
"I4210113743","Dalanj University","club1","n_publication"
"I4210113843","École Supérieure de Psychologie","club1","n_publication"
"I4210114322","Institut National de Statistique et d'Economie Appliquée","club1","n_publication"
"I4210114501","Wollo University","club1","n_publication"
"I4210114581","École des Hautes Études de Biotechnologie et de Santé","club1","n_publication"
"I4210114632","Ambo University","club1","n_publication"
"I4210114882","Instituto Superior Politécnico de Gaza","club1","n_publication"
"I4210114895","Instituto Superior de Transportes e Comunicaçõe","club1","n_publication"
"I4210115035","Sudan Academy for Banking and Financial Sciences","club1","n_publication"
"I4210115782","University of Ghardaia","club1","n_publication"
"I4210115927","Uganda Petroleum Institute","club1","n_publication"
"I4210116050","Instituto Superior de Ciências e Tecnologia Alberto Chipande","club1","n_publication"
"I4210116093","Établissement Dar El Hadith El Hassania","club1","n_publication"
"I4210116281","Université Simon Kimbangu","club1","n_publication"
"I4210116596","University of Kivu","club1","n_publication"
"I4210116614","Kismayo University","club1","n_publication"
"I4210116621","École Nationale Supérieure de Statistique et d'Économie Appliquée","club1","n_publication"
"I4210116811","Ecole Nationale Supérieur des Télécommunications et des Technologies de l’Information et de la Communication, Abdelhafid Boussouf","club1","n_publication"
"I4210116811","Ecole Nationale Supérieur des Télécommunications et des Technologies de l’Information et de la Communication, Abdelhafid Boussouf","club1","n_publication"
